1229,L'Isle-Jourdain (Gers),L'Isle Jourdain,1.08968000,43.61731100,1,2018-01-31 13:43:41,2018-12-17 03:48:08
1230,L'Isle-s-Sorgue - Font,L'Isle s Sorgue   Font,5.04760500,43.91734000,1,2018-01-31 13:43:41,2018-12-17 03:45:58
1231,L'Isle-sur-le-Doubs,L'Isle sur le Doubs,6.58142200,47.44746800,1,2018-01-31 13:43:41,2018-12-17 04:30:04
1232,La Bachellerie,La Bachellerie,1.16008100,45.15111200,1,2018-01-31 13:43:41,2018-12-17 04:21:10
1233,La Barre-Ormesson,La Barre Ormesson,2.31658200,48.96638000,1,2018-01-31 13:43:41,2018-12-17 04:15:20
1234,La Basse-Indre-St-Herb.,La Basse Indre St Herb.,-1.66033300,47.20412200,1,2018-01-31 13:43:41,2018-12-17 03:35:01
1235,La Bassée,La Bassée,2.80492100,50.52804500,1,2018-01-31 13:43:41,2018-12-17 03:40:58
1236,La Bastide-St-Laurent,La Bastide St Laurent,3.90385700,44.59257500,1,2018-01-31 13:43:41,2018-12-17 04:25:59
1237,La Baule-Escoublac,La Baule Escoublac,-2.38925600,47.28864500,1,2018-01-31 13:43:41,2018-12-17 03:48:50
1238,La Baule-les-Pins,La Baule les Pins,-2.36480000,47.28359700,1,2018-01-31 13:43:41,2018-12-17 03:34:34
1239,La Bernerie-en-Retz,La Bernerie en Retz,-2.03422200,47.08320000,1,2018-01-31 13:43:41,2018-12-17 04:30:36
1240,La Bohalle,La Bohalle,-0.40019700,47.43418400,1,2018-01-31 13:43:41,2018-12-17 04:30:27
1241,La Bonneville-sur-Iton,La Bonneville sur Iton,1.03583500,48.98854400,1,2018-01-31 13:43:41,2018-12-17 04:29:34
1242,La Borne-Blanche (Orry-la-Ville),La Borne Blanche,2.50557300,49.12713100,1,2018-01-31 13:43:41,2018-12-17 03:53:57
1243,La Bouteille,La Bouteille,3.98156800,49.85965400,1,2018-01-31 13:43:41,2018-12-17 04:30:38
1244,La Brillanne-Oraison,La Brillanne Oraison,5.89225600,43.92481000,1,2018-01-31 13:43:41,2018-12-17 03:43:17
1245,La Brohinière,La Brohinière,-2.11053000,48.21332900,1,2018-01-31 13:43:41,2018-12-17 03:34:02
1246,La Capelle-Viescamp,La Capelle Viescamp,2.26537800,44.92048700,1,2018-01-31 13:43:41,2018-11-28 03:32:49
1247,La Celle-St-Cloud,La Celle St Cloud,2.13822700,48.84256200,1,2018-01-31 13:43:41,2018-12-17 04:17:42
1248,La Chaize-le-Vicomte,La Chaize le Vicomte,-1.28341700,46.67683400,1,2018-01-31 13:43:41,2018-12-17 04:22:46
1249,La Chapelle-St-Mesmin,La Chapelle St Mesmin,1.82693900,47.89286700,1,2018-01-31 13:43:41,2018-12-17 04:22:22
1250,La Chapelle-sur-Loire,La Chapelle sur Loire,0.21912000,47.25130000,1,2018-01-31 13:43:41,2018-12-17 03:39:35
1251,La Chaumusse-Fort-du-Pl,La Chaumusse Fort du Pl,5.96145900,46.60489400,1,2018-01-31 13:43:41,2018-12-17 04:29:16
1252,La Chaussée-St-Victor,La Chaussée St Victor,1.35367500,47.61253300,1,2018-01-31 13:43:41,2018-12-17 04:22:20
1253,La Chaux-de-Fonds,La Chaux de Fonds,6.82557500,47.09889300,1,2018-01-31 13:43:41,2018-12-17 04:28:36
1254,La Chaux-des-Crotenay,La Chaux des Crotenay,5.94383100,46.65452800,1,2018-01-31 13:43:41,2018-12-17 04:29:16
1255,La Ciotat,La Ciotat,5.63267700,43.19958100,1,2018-01-31 13:43:41,2018-12-17 04:29:58
1256,La Clayette-Baudemont,La Clayette Baudemont,4.29844900,46.28815700,1,2018-01-31 13:43:41,2018-12-17 04:22:57
1257,La Coquille,La Coquille,0.97441700,45.54070600,1,2018-01-31 13:43:41,2018-12-17 04:30:12
1258,La Couronne,La Couronne,5.05173300,43.33984600,1,2018-01-31 13:43:41,2018-12-17 04:27:12
1259,La Crau,La Crau,6.06824700,43.14515900,1,2018-01-31 13:43:41,2018-12-17 04:29:25
1260,La Crèche,La Crèche,-0.29629000,46.36041800,1,2018-01-31 13:43:41,2018-12-17 03:39:40
1261,La Croix-de-Berny (Antony),La Croix de Berny,2.30490200,48.76243500,1,2018-01-31 13:43:41,2018-12-17 04:31:34
1262,La Croix-de-Méan,La Croix de Méan,-2.19302800,47.30056700,1,2018-01-31 13:43:41,2018-12-17 03:35:07
1263,La Défense,La Défense,2.23865100,48.89157900,1,2018-01-31 13:43:41,2018-12-17 04:17:42
1264,La Douzillère,La Douzillère,0.65300500,47.33863200,1,2018-01-31 13:43:41,2018-12-17 04:22:56
1265,La Faloise,La Faloise,2.34872500,49.69651900,1,2018-01-31 13:43:41,2018-12-16 03:30:26
1266,La Fère,La Fère,3.36978200,49.65802900,1,2018-01-31 13:43:41,2018-12-17 03:30:46
1267,La Ferté-Alais (Baulne),La Ferté Alais,2.35202400,48.48514400,1,2018-01-31 13:43:41,2018-12-17 04:25:25
1268,La Ferté-Bernard,La Ferté Bernard,0.63933700,48.18649200,1,2018-01-31 13:43:41,2018-12-17 04:22:29
1269,La Ferté-Milon,La Ferté Milon,3.12105200,49.17955600,1,2018-01-31 13:43:41,2018-12-17 04:18:50
1270,La Ferté-sous-Jouarre,La Ferté sous Jouarre,3.12543300,48.95077200,1,2018-01-31 13:43:41,2018-12-17 04:18:53
1271,La Ferté-St-Aubin,La Ferté St Aubin,1.93234100,47.72096800,1,2018-01-31 13:43:41,2018-12-17 04:23:56
1272,La Fontaine (Nord),La Fontaine,2.92610100,50.56622000,1,2018-01-31 13:43:41,2018-12-17 03:40:48
1273,La Forest,La Forest,-4.30748100,48.42622200,1,2018-01-31 13:43:41,2018-12-17 03:34:17
1274,La Fouillouse,La Fouillouse,4.31691200,45.49792100,1,2018-01-31 13:43:41,2018-12-17 04:30:28
1275,La Fresnais,La Fresnais,-1.84313600,48.59364000,1,2018-01-31 13:43:41,2018-12-17 04:25:31
1276,La Frette-Montigny,La Frette Montigny,2.18018600,48.98017200,1,2018-01-31 13:43:41,2018-12-17 04:16:01
1277,La Garde,La Garde,6.00998400,43.11875700,1,2018-01-31 13:43:41,2018-12-17 04:29:48
1278,La Garenne-Colombes,La Garenne Colombes,2.23994000,48.90943800,1,2018-01-31 13:43:41,2018-12-17 03:53:27
1279,La Gorp,La Gorp,-0.49668500,44.92868900,1,2018-01-31 13:43:41,2018-12-17 03:40:09
1280,La Gouesnière-Cancale,La Gouesnière Cancale,-1.90594800,48.61437900,1,2018-01-31 13:43:41,2018-12-17 04:25:32
1281,La Grande-Paroisse,La Grande Paroisse,2.89745600,48.37864200,1,2018-01-31 13:43:41,2018-12-17 04:16:55
1282,La Grave-d'Ambarès-G-i,La Grave d'Ambarès G i,-0.47703000,44.93564400,1,2018-01-31 13:43:41,2018-12-17 04:20:33
1283,La Guerche-sur-l'Aubois,La Guerche sur l'Aubois,2.94844900,46.94784500,1,2018-01-31 13:43:41,2018-12-17 04:24:42
1284,La Guierche,La Guierche,0.19314100,48.11402900,1,2018-01-31 13:43:41,2018-12-17 04:31:55
1285,La Hacquinière (Bures-sur-Yvette),La Hacquinière,2.15319700,48.69476800,1,2018-01-31 13:43:41,2018-12-17 04:08:48
1286,La Haie-Fouassière,La Haie Fouassière,-1.39229800,47.16162700,1,2018-01-31 13:43:41,2018-12-17 04:22:35
1287,La Hisse,La Hisse,-2.00302100,48.49608900,1,2018-01-31 13:43:41,2018-12-17 04:23:22
1288,La Hume,La Hume,-1.11608600,44.63989300,1,2018-01-31 13:43:41,2018-12-17 03:36:00
1289,La Hutte-Coulombiers,La Hutte Coulombiers,0.10546800,48.30335300,1,2018-01-31 13:43:41,2018-12-17 04:27:09
1290,La Jonchère,La Jonchère,1.47984800,45.99428100,1,2018-01-31 13:43:41,2018-12-17 04:22:45
1291,La Levade,La Levade,4.01069400,44.22829200,1,2018-01-31 13:43:41,2018-12-17 04:22:07
1292,La Loupe,La Loupe,1.01088900,48.47385000,1,2018-01-31 13:43:41,2018-12-17 03:40:47
1293,La Madeleine (Nord),La Madeleine,3.07259500,50.66061500,1,2018-01-31 13:43:41,2018-12-17 04:31:24
1294,La Marche,La Marche,3.03938300,47.13975600,1,2018-01-31 13:43:41,2018-12-17 03:44:50
1295,La Méaugon,La Méaugon,-2.84500800,48.50000300,1,2018-01-31 13:43:41,2018-12-17 03:37:16
1296,La Membrolle-sur-Chois.,La Membrolle sur Chois.,0.64131100,47.43182600,1,2018-01-31 13:43:41,2018-12-17 04:22:50
1297,La Menitré,La Menitré,-0.27586800,47.39737400,1,2018-01-31 13:43:41,2018-12-17 04:30:27
1298,La Meyze,La Meyze,1.21218000,45.62133100,1,2018-01-31 13:43:41,2018-12-17 03:46:57
1299,La Mothe-Achard,La Mothe Achard,-1.65970400,46.60681600,1,2018-01-31 13:43:41,2018-12-17 04:02:41
1300,La Mothe-St-Héray,La Mothe St Héray,-0.12988400,46.38091800,1,2018-01-31 13:43:41,2018-12-17 03:39:38
1301,La Pauline-Hyères,La Pauline Hyères,6.03508600,43.13625100,1,2018-01-31 13:43:41,2018-12-17 04:29:48
1302,La Penne-sur-Huveaune,La Penne sur Huveaune,5.51552000,43.28466600,1,2018-01-31 13:43:41,2018-12-17 04:28:56
1303,La Plaine,La Plaine,5.99999800,46.17865400,1,2018-01-31 13:43:41,2018-12-04 03:39:00
1304,La Plaine-Stade-France (Saint-Denis),La Plaine Stade France,2.36266400,48.91826300,1,2018-01-31 13:43:41,2018-12-17 04:35:04
1305,La Pomme,La Pomme,5.44126400,43.29047700,1,2018-01-31 13:43:41,2018-12-17 04:28:55
1306,La Possonnière,La Possonnière,-0.69174400,47.37150000,1,2018-01-31 13:43:41,2018-12-17 04:23:27
1307,La Poterie,La Poterie,-1.63078000,48.09208000,1,2018-01-31 13:43:41,2018-12-17 04:25:52
1308,La Redonne-Ensuès,La Redonne Ensuès,5.19757100,43.33446900,1,2018-01-31 13:43:41,2018-12-17 04:27:13
1309,La Réole,La Réole,-0.03074100,44.57974200,1,2018-01-31 13:43:41,2018-12-17 03:36:28
1310,La Ricamarie,La Ricamarie,4.35820200,45.40333800,1,2018-01-31 13:43:41,2018-12-17 03:48:49
1311,La Rivière,La Rivière,6.21343400,46.87009700,1,2018-01-31 13:43:41,2018-12-17 04:29:13
1312,La Rivière-de-Mansac,La Rivière de Mansac,1.36506200,45.13970100,1,2018-01-31 13:43:41,2018-12-17 04:21:08
1313,La Roche (Maurice),La Roche,-4.20498600,48.47401600,1,2018-01-31 13:43:41,2018-12-17 03:34:17
1314,La Roche-Clermault,La Roche Clermault,0.00000000,0.00000000,1,2018-01-31 13:43:41,2018-07-06 00:05:09
1315,La Roche-sur-Foron,La Roche sur Foron,6.30373500,46.06766400,1,2018-01-31 13:43:41,2018-12-17 03:46:10
1316,La Roche-sur-Yon,La Roche sur Yon,-1.43570000,46.67202700,1,2018-01-31 13:43:41,2018-12-17 04:22:49
1317,La Rochefoucauld,La Rochefoucauld,0.38957400,45.74018400,1,2018-01-31 13:43:41,2018-07-06 00:05:09
1318,La Rochelle-Ville,La Rochelle Ville,-1.14531700,46.15269600,1,2018-01-31 13:43:41,2018-12-17 04:19:53
1319,La Seyne-Six-Fours,La Seyne Six Fours,5.87695200,43.11697100,1,2018-01-31 13:43:41,2018-12-17 04:29:58
1320,La Souterraine,La Souterraine,1.49222500,46.23974500,1,2018-01-31 13:43:41,2018-12-17 04:22:44
1321,La Suze,La Suze,0.02656400,47.89225200,1,2018-01-31 13:43:41,2018-12-17 03:39:22
1322,La Taye,La Taye,1.37325200,48.40740200,1,2018-01-31 13:43:41,2018-12-17 03:39:55
1323,La Teste,La Teste,-1.14300000,44.63694700,1,2018-01-31 13:43:41,2018-12-17 03:36:01
1324,La Tour-de-Salvagny,La Tour de Salvagny,4.71615300,45.80007200,1,2018-01-31 13:43:41,2018-12-17 03:36:15
1325,La Tour-du-Pin,La Tour du Pin,5.44954900,45.56022000,1,2018-01-31 13:43:41,2018-12-17 03:49:08
1326,La Tricherie,La Tricherie,0.44046100,46.72866400,1,2018-01-31 13:43:41,2018-12-17 04:32:04
1327,La Trinité-Victor,La Trinité Victor,7.31178100,43.74272400,1,2018-01-31 13:43:41,2018-12-17 04:23:25
1328,La Valbonne,La Valbonne,5.12499300,45.84925700,1,2018-01-31 13:43:41,2018-12-17 03:48:20
1329,La Varenne-Chennevières (Saint-Maur-des-Fossés),La Varenne Chennevières,2.51315900,48.79498000,1,2018-01-31 13:43:41,2018-12-17 04:12:04
1330,La Verpillière,La Verpillière,5.15074700,45.62759600,1,2018-01-31 13:43:41,2018-12-17 03:49:08
1331,La Verrière,La Verrière,1.94385600,48.75559700,1,2018-01-31 13:43:41,2018-12-17 04:23:40
1332,La Ville-Gozet,La Ville Gozet,2.59171800,46.35005400,1,2018-01-31 13:43:41,2018-12-17 03:39:20
1333,La Villetertre,La Villetertre,1.92048100,49.20247800,1,2018-01-31 13:43:41,2018-12-17 04:16:00
1334,La Villette-St-Prest,La Villette St Prest,1.52293400,48.48274700,1,2018-01-31 13:43:41,2018-12-17 03:40:46
1335,La Wantzenau,La Wantzenau,7.82444100,48.66505900,1,2018-01-31 13:43:41,2018-12-17 03:43:26
1336,La-Barasse,La Barasse,5.48462100,43.28529600,1,2018-01-31 13:43:41,2018-12-17 04:28:56
1337,La-Chapelle-Aulnay,La Chapelle Aulnay,-1.54118300,47.30845400,1,2018-01-31 13:43:41,2018-12-17 03:34:13
1338,La-Chapelle-Centre,La Chapelle Centre,-1.54794100,47.29777100,1,2018-01-31 13:43:41,2018-12-17 03:34:13
1339,La-Charité-sur-Loire,La Charité sur Loire,3.02401100,47.18098800,1,2018-01-31 13:43:41,2018-12-17 04:26:10
1340,La-Jarrie,La Jarrie,-1.02370000,46.12061700,1,2018-01-31 13:43:41,2018-12-17 03:39:40
1341,La-Porcherie-Gare,La Porcherie Gare,1.53831200,45.57402800,1,2018-01-31 13:43:41,2018-12-17 03:47:28
1342,La-Rochelle-Pt-Dauphine,La Rochelle Pt Dauphine,-1.15194600,46.16760300,1,2018-01-31 13:43:41,2018-12-17 03:46:42
1343,Labège-Innopole,Labège Innopole,1.51296000,43.54744500,1,2018-01-31 13:43:41,2018-12-17 03:47:45
1344,Labège-Village,Labège Village,1.53334000,43.53049400,1,2018-01-31 13:43:41,2018-12-17 03:47:41
1345,Labenne,Labenne,-1.42895000,43.58708600,1,2018-01-31 13:43:41,2018-12-17 03:45:25
1346,Labergement-Ste-Marie,Labergement Ste Marie,6.28066200,46.77313800,1,2018-01-31 13:43:41,2018-12-17 04:30:09
1347,Laboissière-le-Déluge,Laboissière le Déluge,2.13616000,49.28853700,1,2018-01-31 13:43:41,2018-12-17 03:41:29
1348,Labouheyre,Labouheyre,-0.92101700,44.21056200,1,2018-01-31 13:43:41,2018-12-17 04:30:22
1349,Labruguière,Labruguière,2.25923600,43.54257400,1,2018-01-31 13:43:41,2018-12-17 04:31:34
1350,Lacelle-Corrèze,Lacelle Corrèze,1.82639800,45.64131800,1,2018-01-31 13:43:41,2018-12-17 03:36:32
1351,Lachaud-Curmilhac,Lachaud Curmilhac,3.61039300,45.12286900,1,2018-01-31 13:43:41,2018-12-17 03:39:11
1352,Lacourtensourt,Lacourtensourt,1.41412700,43.66383000,1,2018-01-31 13:43:41,2018-12-17 03:48:05
1353,Lafarge,Lafarge,1.13090800,45.63384600,1,2018-01-31 13:43:41,2018-12-17 04:26:56
1354,Lagny-Thorigny,Lagny Thorigny,2.70412400,48.88201200,1,2018-01-31 13:43:41,2018-12-17 04:12:16
1355,Laguépie,Laguépie,1.96863100,44.14547700,1,2018-01-31 13:43:41,2018-12-17 04:22:49
1356,Laifour,Laifour,4.69284600,49.91149100,1,2018-01-31 13:43:41,2018-12-17 03:32:18
1357,Laigné-St-Gervais,Laigné St Gervais,0.21714200,47.87402100,1,2018-01-31 13:43:41,2018-12-17 04:27:09
1358,Laigneville,Laigneville,2.44945600,49.29266800,1,2018-01-31 13:43:41,2018-12-16 03:30:45
1359,Laillé,Laillé,-1.74955400,47.97062500,1,2018-01-31 13:43:41,2018-12-17 04:22:12
1360,Laissey,Laissey,6.23368100,47.29887000,1,2018-01-31 13:43:41,2018-12-17 04:28:31
1361,Lajoux,Lajoux,6.91023700,45.96497300,1,2018-01-31 13:43:41,2018-12-17 03:39:16
1362,Lalbenque-Fontanes,Lalbenque Fontanes,1.51130100,44.33271900,1,2018-01-31 13:43:41,2018-12-17 03:34:56
1363,Lalinde,Lalinde,0.74274500,44.83949800,1,2018-01-31 13:43:41,2018-12-17 03:46:53
1364,Lamagistère,Lamagistère,0.82545800,44.12669800,1,2018-01-31 13:43:41,2018-12-17 03:48:01
1365,Lamanon,Lamanon,5.09130900,43.69999100,1,2018-01-31 13:43:41,2018-12-17 03:44:06
1366,Lamballe,Lamballe,-2.51147500,48.46594600,1,2018-01-31 13:43:41,2018-12-17 04:23:25
1367,Lamonzie-St-Martin,Lamonzie St Martin,0.38078100,44.84380200,1,2018-01-31 13:43:41,2018-12-17 03:46:44
1368,Lamothe-Landerron,Lamothe Landerron,0.04521500,44.56289900,1,2018-01-31 13:43:41,2018-12-17 03:36:27
1369,Lamothe-Montravel,Lamothe Montravel,0.02153200,44.85385000,1,2018-01-31 13:43:41,2018-12-17 03:46:44
1370,Lamotte-Beuvron,Lamotte Beuvron,2.02259500,47.59396800,1,2018-01-31 13:43:41,2018-12-17 04:23:57
1371,Lamure-sur-Azergues,Lamure sur Azergues,4.49212200,46.06109000,1,2018-01-31 13:43:41,2018-12-17 04:22:57
1372,Lancerf,Lancerf,-3.11804800,48.76180200,1,2018-01-31 13:43:41,2018-12-17 03:33:56
1373,Lancey,Lancey,5.88092800,45.23446600,1,2018-01-31 13:43:41,2018-12-17 03:46:21
1374,Landas,Landas,3.29062400,50.46860600,1,2018-01-31 13:43:41,2018-12-17 03:42:27
1375,Landaul-Mendon,Landaul Mendon,-3.08620800,47.73588700,1,2018-01-31 13:43:41,2018-12-17 03:39:44
1376,Landébia,Landébia,-2.33169900,48.50738700,1,2018-01-31 13:43:41,2018-12-17 04:23:25
1377,Landerneau,Landerneau,-4.25619400,48.45386900,1,2018-01-31 13:43:41,2018-12-17 03:49:14
1378,Landevant,Landevant,-3.12569000,47.75950900,1,2018-01-31 13:43:41,2018-12-17 03:39:44
1379,Landivisiau,Landivisiau,-4.08268800,48.49564500,1,2018-01-31 13:43:41,2018-12-17 03:39:18
1380,Landrecies,Landrecies,3.68219500,50.12813800,1,2018-01-31 13:43:41,2018-12-17 03:40:57
1381,Landry,Landry,6.73386400,45.57419700,1,2018-01-31 13:43:41,2018-12-17 04:25:27
1382,Laneuveville-devant-Nancy,Laneuveville devant Nancy,0.00000000,0.00000000,1,2018-01-31 13:43:41,2018-07-06 00:05:09
1383,Laneuveville-devt-Nancy,Laneuveville devant Nancy,6.22801400,48.65562700,1,2018-01-31 13:43:41,2018-12-17 04:25:48
1384,Langeac,Langeac,3.49056800,45.10122000,1,2018-01-31 13:43:41,2018-12-17 04:26:00
1385,Langeais,Langeais,0.41032700,47.32394500,1,2018-01-31 13:43:41,2018-12-17 04:22:48
1386,Langogne,Langogne,3.85727700,44.73260400,1,2018-01-31 13:43:41,2018-12-17 04:25:59
1387,Langon,Langon,-0.25562600,44.55543000,1,2018-01-31 13:43:41,2018-12-17 03:36:28
1388,Langres,Langres,5.34468200,47.87723900,1,2018-01-31 13:43:41,2018-12-17 04:19:43
1389,Lannemezan,Lannemezan,0.38768400,43.11428600,1,2018-01-31 13:43:41,2018-10-17 03:45:16
1390,Lannion,Lannion,-3.46064900,48.72698300,1,2018-01-31 13:43:41,2018-12-17 03:39:18
1391,Lantenay,Lantenay,4.86044900,47.33522800,1,2018-01-31 13:43:41,2018-12-17 03:44:38
1392,Laon,Laon,3.62440300,49.57055000,1,2018-01-31 13:43:41,2018-12-17 04:30:39
1393,Lapeyrouse(Puy-de-Dôme),Lapeyrouse,2.89326900,46.22668800,1,2018-01-31 13:43:41,2018-12-17 03:39:15
1394,Laplace (Arcueil),Laplace,2.33387100,48.80747800,1,2018-01-31 13:43:41,2018-12-17 04:35:03
1395,Laragne,Laragne,5.81893100,44.31648400,1,2018-01-31 13:43:41,2018-12-17 03:43:13
1396,Larche,Larche,1.41620900,45.13210400,1,2018-01-31 13:43:41,2018-12-17 04:21:09
1397,Lardenne,Lardenne,1.38398700,43.59651200,1,2018-01-31 13:43:41,2018-12-17 03:48:07
1398,Lardy (Lardy),Lardy,2.25538500,48.52087000,1,2018-01-31 13:43:41,2018-12-17 04:20:45
1399,Laroche-Migennes,Laroche Migennes,3.51295100,47.96084400,1,2018-01-31 13:43:41,2018-12-17 04:22:21
1400,Laroque,Laroque,0.74977200,44.28742400,1,2018-01-31 13:43:41,2018-12-17 04:27:02
1401,Laroquebrou,Laroquebrou,2.19283600,44.96419300,1,2018-01-31 13:43:41,2018-12-17 03:35:25
1402,Lathus,Lathus,0.96415300,46.33873000,1,2018-01-31 13:43:41,2018-12-17 03:47:14
1403,Latour-de-Carol-Enveitg,Latour de Carol Enveitg,1.90585900,42.45814400,1,2018-01-31 13:43:41,2018-12-17 04:29:50
1404,Lauterbourg,Lauterbourg,8.18278900,48.96723200,1,2018-01-31 13:43:41,2018-12-17 03:43:20
1405,Laval,Laval,-0.76092900,48.07626500,1,2018-01-31 13:43:41,2018-12-17 04:28:56
1406,Laval-de-Cère,Laval de Cère,1.93140800,44.95128300,1,2018-01-31 13:43:41,2018-12-17 03:35:25
1407,Lavaufranche,Lavaufranche,2.27032800,46.32140400,1,2018-01-31 13:43:41,2018-12-17 03:46:10
1408,Lavaur,Lavaur,1.81303300,43.70337800,1,2018-01-31 13:43:41,2018-12-17 04:31:33
1409,Lavaveix-les-Mines,Lavaveix les Mines,2.08919000,46.07889800,1,2018-01-31 13:43:41,2018-12-17 03:45:58
1410,Laveline-devant-Bruyère,Laveline devant Bruyère,6.75162700,48.18550300,1,2018-01-31 13:43:41,2018-12-17 03:30:16
1411,Lavilledieu,Lavilledieu,1.21489000,44.03524900,1,2018-01-31 13:43:41,2018-12-17 03:48:01
1412,Lavoûte-sur-Loire,Lavoûte sur Loire,3.90532200,45.12129000,1,2018-01-31 13:43:41,2018-12-17 04:25:06
1413,Le Bourget (Le Bourget),Le Bourget,2.42579500,48.93088700,1,2018-01-31 13:43:41,2018-12-17 04:35:04
1414,Le Bousquet-d'Orb,Le Bousquet d'Orb,3.16839100,43.69153800,1,2018-01-31 13:43:41,2018-12-17 04:19:15
1415,Le Bras-de-Fer (Évry),Le Bras de Fer,2.45085600,48.62324100,1,2018-01-31 13:43:41,2018-12-17 04:10:48
1416,Le Breuil-sur-Couze,Le Breuil sur Couze,3.26213800,45.46708500,1,2018-01-31 13:43:41,2018-12-17 04:26:00
1417,Le Bruel,Le Bruel,3.35816900,44.48106300,1,2018-01-31 13:43:41,2018-12-17 04:21:56
1418,Le Buet,Le Buet,6.92036800,46.01915700,1,2018-01-31 13:43:41,2018-12-17 03:39:15
1419,Le Bugue,Le Bugue,0.94285400,44.90576300,1,2018-01-31 13:43:41,2018-12-17 04:30:13
1420,Le Buisson,Le Buisson,0.90817300,44.84721400,1,2018-01-31 13:43:41,2018-12-17 04:30:13
1421,Le Burg,Le Burg,1.42964300,45.21622000,1,2018-01-31 13:43:41,2018-12-17 03:46:53
1422,Le Cailar,Le Cailar,4.23477300,43.68318800,1,2018-01-31 13:43:41,2018-12-17 04:21:02
1423,Le Cateau,Le Cateau,3.54005500,50.09146800,1,2018-01-31 13:43:41,2018-12-17 03:40:57
1424,Le Cellier,Le Cellier,-1.35096900,47.31317200,1,2018-01-31 13:43:41,2018-12-17 03:37:53
1425,Le Cendre-Orcet,Le Cendre Orcet,3.18868400,45.72381500,1,2018-01-31 13:43:41,2018-12-17 03:47:41
1426,Le Chambon-Feugerolles,Le Chambon Feugerolles,4.32236900,45.39476700,1,2018-01-31 13:43:41,2018-12-17 03:48:49
1427,Le Coteau,Le Coteau,4.08630000,46.02393100,1,2018-01-31 13:43:41,2018-12-17 04:29:43
1428,Le Creusot,Le Creusot,4.43042800,46.80781900,1,2018-01-31 13:43:41,2018-12-17 04:22:44
1429,Le Croisic,Le Croisic,-2.50731800,47.28991500,1,2018-01-31 13:43:41,2018-12-17 03:48:50
1430,Le Dorat,Le Dorat,1.07923400,46.21110300,1,2018-01-31 13:43:41,2018-12-17 03:47:14
1431,Le Dramont,Le Dramont,6.84431100,43.41772300,1,2018-01-31 13:43:41,2018-12-17 03:45:19
1432,Le Genest,Le Genest,-0.88533000,48.09678800,1,2018-01-31 13:43:41,2018-12-17 04:27:48
1433,Le Grand-Jardin,Le Grand Jardin,0.22721500,49.15031000,1,2018-01-31 13:43:41,2018-12-17 04:28:06
1434,Le Grand-Lemps,Le Grand Lemps,5.42306300,45.39667200,1,2018-01-31 13:43:41,2018-12-17 03:48:22
1435,Le Grau-du-Roi,Le Grau du Roi,4.14087400,43.53657900,1,2018-01-31 13:43:41,2018-12-17 04:21:02
1436,Le Guichet (Orsay),Le Guichet,2.19137700,48.70491500,1,2018-01-31 13:43:41,2018-12-17 04:08:48
1437,Le Haut-Banc,Le Haut Banc,1.77232900,50.81642400,1,2018-01-31 13:43:41,2018-12-17 03:40:28
1438,Le Havre,Le Havre,0.12484500,49.49265700,1,2018-01-31 13:43:41,2018-12-17 04:26:31
1439,Le Havre-Graville,Le Havre Graville,0.16070700,49.49987800,1,2018-01-31 13:43:41,2018-12-17 03:38:17
1440,Le Lioran,Le Lioran,2.75326400,45.09074500,1,2018-01-31 13:43:41,2018-12-17 03:39:08
1441,Le Locle-Col-des-Roches,Le Locle Col des Roches,6.72582200,47.04988200,1,2018-01-31 13:43:41,2018-12-17 04:28:36
1442,Le Locle.,Le Locle.,6.74613200,47.05770000,1,2018-01-31 13:43:41,2018-12-01 03:37:46
1443,Le Luc-et-le-Cannet,Le Luc et le Cannet,6.34301300,43.39030400,1,2018-01-31 13:43:41,2018-12-17 04:29:48
1444,Le Mans,Le Mans,0.19215200,47.99559100,1,2018-01-31 13:43:41,2018-12-17 04:31:55
1445,Le Mée,Le Mée,2.62406200,48.53993800,1,2018-01-31 13:43:41,2018-11-15 03:39:53
1446,Le Mée (Le Mée-sur-Seine),Le Mée,2.62406200,48.53993800,1,2018-01-31 13:43:41,2018-12-17 04:18:58
1447,Le Méridien,Le Méridien,4.74830600,45.76882800,1,2018-01-31 13:43:41,2018-12-17 03:36:16
1448,Le Merlerault,Le Merlerault,0.28350600,48.70242200,1,2018-01-31 13:43:41,2018-12-17 03:37:53
1449,Le Meux-Croix-St-Ouen,Le Meux Croix St Ouen,2.75329500,49.35934300,1,2018-01-31 13:43:41,2018-12-17 03:30:45
1450,Le Molay-Littry,Le Molay Littry,-0.88322100,49.24893000,1,2018-01-31 13:43:41,2018-12-17 03:38:11
1451,Le Monastier,Le Monastier,3.25219700,44.50899700,1,2018-01-31 13:43:41,2018-12-17 04:21:56
1452,Le Pallet,Le Pallet,-1.34686700,47.14383500,1,2018-01-31 13:43:41,2018-12-17 04:22:35
1453,Le Parc-de-St-Maur (Saint-Maur-des-Fossés),Le Parc de St Maur,2.48564000,48.80514700,1,2018-01-31 13:43:41,2018-12-17 04:12:04
1454,Le Péage-de-Roussillon,Le Péage de Roussillon,4.79541100,45.37165300,1,2018-01-31 13:43:41,2018-12-17 04:25:50
1455,Le Pénity,Le Pénity,-3.47667000,48.36420800,1,2018-01-31 13:43:41,2018-12-17 03:34:17
1456,Le Perray,Le Perray,1.85635000,48.69258900,1,2018-01-31 13:43:41,2018-12-17 04:09:23
1457,Le Plessis-Belleville,Le Plessis Belleville,2.74470000,49.09613000,1,2018-01-31 13:43:41,2018-12-17 04:12:38
